Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_average_0,U_average_1,U_average_2,U_average_Magnitude,ddt0(U)_average_0,ddt0(U)_average_1,ddt0(U)_average_2,ddt0(U)_average_Magnitude,ddt0(k)_average,ddt0(omega)_average,ddtCorrDdt0(U)_average_0,ddtCorrDdt0(U)_average_1,ddtCorrDdt0(U)_average_2,ddtCorrDdt0(U)_average_Magnitude,k_average,nut_average,omega_average,p_average
internalMesh,1973,0.030174,-0.024153,0.000000,0.038650,-1.051315,0.114005,-0.000000,1.057478,-3.876181,2.069975,-0.000000,4.394266,-3.182623,-4336.110352,-3.876181,2.069975,-0.000000,4.394266,0.528863,0.000206,2172.244873,-6.483523
internalMesh,1974,0.031317,-0.024154,0.000000,0.039550,-1.170858,0.114751,0.000000,1.176467,-5.345809,1.988984,0.000000,5.703835,-1.906762,-6764.018066,-5.345809,1.988984,0.000000,5.703835,0.562468,0.000210,2283.969971,-6.605357
internalMesh,1975,0.032463,-0.024156,0.000000,0.040464,-1.288835,0.113943,0.000000,1.293862,-6.691735,1.819776,0.000000,6.934761,-1.134018,-7502.928223,-6.691735,1.819776,0.000000,6.934761,0.593575,0.000215,2386.611084,-6.726382
internalMesh,1976,0.033612,-0.024157,0.000000,0.041392,-1.404014,0.111819,0.000000,1.408460,-7.880525,1.562923,0.000000,8.034016,-0.266001,-9425.789062,-7.880525,1.562923,0.000000,8.034016,0.622655,0.000220,2482.436035,-6.842573
internalMesh,1977,0.034765,-0.024158,0.000000,0.042335,-1.515181,0.108499,0.000000,1.519061,-8.853767,1.235098,0.000000,8.939500,1.004295,-10216.131836,-8.853767,1.235098,0.000000,8.939500,0.650647,0.000226,2569.379639,-6.950469
internalMesh,1978,0.035922,-0.024159,0.000000,0.043290,-1.621087,0.104039,0.000000,1.624423,-9.712139,0.925603,0.000000,9.756146,1.721920,-8292.427734,-9.712139,0.925603,0.000000,9.756146,0.677313,0.000232,2642.676270,-7.047466
internalMesh,1979,0.037082,-0.024160,0.000000,0.044258,-1.720587,0.098607,-0.000000,1.723410,-10.458144,0.485874,-0.000000,10.469424,1.924024,-5690.002441,-10.458144,0.485874,-0.000000,10.469424,0.703780,0.000239,2700.206055,-7.131331
internalMesh,1980,0.038245,-0.024162,0.000000,0.045238,-1.812995,0.092448,0.000000,1.815350,-11.033107,0.200437,0.000000,11.034927,1.985515,-1362.575562,-11.033107,0.200437,0.000000,11.034927,0.729539,0.000247,2744.227051,-7.200698
internalMesh,1981,0.039412,-0.024163,0.000000,0.046229,-1.897993,0.085864,0.000000,1.899935,-11.386377,-0.114138,0.000000,11.386950,1.800141,1855.569946,-11.386377,-0.114138,0.000000,11.386950,0.755355,0.000254,2777.163086,-7.254766
internalMesh,1982,0.040583,-0.024164,0.000000,0.047232,-1.975619,0.079203,0.000000,1.977206,-11.473686,-0.440036,0.000000,11.482121,1.314499,7879.741211,-11.473686,-0.440036,0.000000,11.482121,0.780775,0.000260,2801.312744,-7.293489
internalMesh,1983,0.041757,-0.024165,0.000000,0.048245,-2.046236,0.072723,0.000000,2.047528,-11.140395,-0.730871,0.000000,11.164344,0.718967,11608.312500,-11.140395,-0.730871,0.000000,11.164344,0.806126,0.000267,2818.289307,-7.317167
internalMesh,1984,0.042935,-0.024166,0.000000,0.049268,-2.110337,0.066580,-0.000000,2.111387,-10.529101,-0.952672,-0.000000,10.572112,-0.172618,14250.759766,-10.529101,-0.952672,-0.000000,10.572112,0.831115,0.000275,2831.382080,-7.326332
internalMesh,1985,0.044116,-0.024168,0.000000,0.050302,-2.168446,0.060833,0.000000,2.169299,-9.657319,-1.099238,0.000000,9.719678,-0.691828,14088.911133,-9.657319,-1.099238,0.000000,9.719678,0.855862,0.000282,2842.301270,-7.321744
internalMesh,1986,0.045301,-0.024169,0.000000,0.051345,-2.221129,0.055549,0.000000,2.221823,-8.603718,-1.204140,0.000000,8.687572,-0.980731,12053.507812,-8.603718,-1.204140,0.000000,8.687572,0.880250,0.000290,2852.725830,-7.304217
internalMesh,1987,0.046489,-0.024170,0.000000,0.052397,-2.268917,0.050757,0.000000,2.269485,-7.477594,-1.228357,0.000000,7.577815,-1.119937,4443.990234,-7.477594,-1.228357,0.000000,7.577815,0.904096,0.000297,2864.299316,-7.274504
internalMesh,1988,0.047681,-0.024171,0.000000,0.053458,-2.312275,0.046417,0.000000,2.312741,-6.391428,-1.173909,0.000000,6.498340,-2.096212,858.539673,-6.391428,-1.173909,0.000000,6.498340,0.927343,0.000305,2877.780273,-7.233274
internalMesh,1989,0.048877,-0.024172,0.000000,0.054527,-2.351607,0.042469,0.000000,2.351990,-5.344541,-1.052623,0.000000,5.447213,-2.243057,748.942993,-5.344541,-1.052623,0.000000,5.447213,0.950133,0.000312,2890.415039,-7.181102
internalMesh,1990,0.050076,-0.024174,0.000000,0.055605,-2.387264,0.038860,0.000000,2.387580,-4.528028,-0.816122,0.000000,4.600988,-2.819312,252.629761,-4.528028,-0.816122,0.000000,4.600988,0.972349,0.000320,2901.723633,-7.118407
internalMesh,1991,0.051279,-0.024175,0.000000,0.056692,-2.419513,0.035514,0.000000,2.419774,-3.865532,-0.634437,0.000000,3.917250,-3.015124,-1236.770264,-3.865532,-0.634437,0.000000,3.917250,0.994001,0.000327,2912.355713,-7.045335
internalMesh,1992,0.052485,-0.024176,0.000000,0.057786,-2.448577,0.032370,0.000000,2.448791,-3.378345,-0.339515,0.000000,3.395362,-3.265599,-2963.916992,-3.378345,-0.339515,0.000000,3.395362,1.015064,0.000335,2922.051025,-6.961827
internalMesh,1993,0.053696,-0.024177,0.000000,0.058888,-2.474614,0.029339,0.000000,2.474788,-3.119773,-0.025652,0.000000,3.119878,-3.449692,-4547.498047,-3.119773,-0.025652,0.000000,3.119878,1.035533,0.000341,2931.606689,-6.867754
internalMesh,1994,0.054909,-0.024179,0.000000,0.059997,-2.497736,0.026401,-0.000000,2.497876,-3.117248,0.215326,-0.000000,3.124676,-3.583587,-3920.786621,-3.117248,0.215326,-0.000000,3.124676,1.055314,0.000348,2939.622559,-6.762839
internalMesh,1995,0.056127,-0.024180,0.000000,0.061114,-2.518022,0.023537,-0.000000,2.518131,-3.333686,0.465445,-0.000000,3.366022,-3.489023,-3256.350342,-3.333686,0.465445,-0.000000,3.366022,1.074507,0.000354,2946.182861,-6.646717
internalMesh,1996,0.057348,-0.024181,0.000000,0.062238,-2.535500,0.020708,-0.000000,2.535584,-3.826203,0.739671,-0.000000,3.897043,-3.665066,-3036.658691,-3.826203,0.739671,-0.000000,3.897043,1.093006,0.000360,2951.165039,-6.518985
internalMesh,1997,0.058573,-0.024182,0.000000,0.063369,-2.550123,0.017858,-0.000000,2.550185,-4.637066,1.035499,-0.000000,4.751277,-3.595013,-2395.825928,-4.637066,1.035499,-0.000000,4.751277,1.110928,0.000366,2954.685791,-6.379369
internalMesh,1998,0.059802,-0.024184,0.000000,0.064507,-2.561843,0.014973,0.000000,2.561887,-5.723177,1.292940,0.000000,5.867406,-3.664267,-1377.607666,-5.723177,1.292940,0.000000,5.867406,1.128371,0.000372,2956.774414,-6.227653
internalMesh,1999,0.061034,-0.024185,0.000000,0.065651,-2.570617,0.012057,-0.000000,2.570646,-7.055491,1.504604,-0.000000,7.214138,-3.611445,-854.775513,-7.055491,1.504604,-0.000000,7.214138,1.145215,0.000379,2957.572754,-6.063838
internalMesh,2000,0.062270,-0.024186,0.000000,0.066802,-2.576397,0.009120,0.000000,2.576414,-8.527932,1.625896,0.000000,8.681541,-3.532290,-332.365723,-8.527932,1.625896,0.000000,8.681541,1.161590,0.000385,2957.653076,-5.888206
internalMesh,2001,0.063510,-0.024187,0.000000,0.067960,-2.579132,0.006209,0.000000,2.579140,-10.156359,1.538855,0.000000,10.272278,-3.182693,946.096802,-10.156359,1.538855,0.000000,10.272278,1.177585,0.000391,2956.654785,-5.701308
internalMesh,2002,0.064754,-0.024189,0.000000,0.069124,-2.578851,0.003366,-0.000000,2.578854,-11.823893,1.506187,-0.000000,11.919439,-2.866904,2597.896973,-11.823893,1.506187,-0.000000,11.919439,1.192951,0.000397,2953.837646,-5.503903
internalMesh,2003,0.066001,-0.024190,0.000000,0.070294,-2.575546,0.000611,0.000000,2.575546,-13.411087,1.316171,0.000000,13.475517,-2.009832,4103.032227,-13.411087,1.316171,0.000000,13.475517,1.207728,0.000402,2949.350830,-5.296820
internalMesh,2004,0.067252,-0.024191,0.000000,0.071471,-2.569247,-0.002010,0.000000,2.569247,-14.949102,1.271219,0.000000,15.003055,-1.012172,5339.649414,-14.949102,1.271219,0.000000,15.003055,1.221729,0.000406,2943.600830,-5.081626
internalMesh,2005,0.068507,-0.024192,0.000000,0.072653,-2.560101,-0.004577,0.000000,2.560105,-16.163052,0.879670,0.000000,16.186972,-0.281893,4541.969727,-16.163052,0.879670,0.000000,16.186972,1.234933,0.000411,2937.358643,-4.859908
internalMesh,2006,0.069766,-0.024194,0.000000,0.073842,-2.548288,-0.006905,-0.000000,2.548297,-16.822863,0.274079,-0.000000,16.825094,0.339894,3185.767334,-16.822863,0.274079,-0.000000,16.825094,1.247523,0.000416,2931.911865,-4.633800
internalMesh,2007,0.071028,-0.024195,0.000000,0.075036,-2.534048,-0.008900,0.000000,2.534064,-17.015066,-0.289446,0.000000,17.017529,0.337174,2599.120117,-17.015066,-0.289446,0.000000,17.017529,1.259784,0.000421,2926.919678,-4.404627
internalMesh,2008,0.072295,-0.024196,0.000000,0.076236,-2.517615,-0.010690,0.000000,2.517637,-16.591330,-0.503089,0.000000,16.598955,0.614293,2346.787109,-16.591330,-0.503089,0.000000,16.598955,1.271792,0.000427,2921.982910,-4.173206
internalMesh,2009,0.073565,-0.024198,0.000000,0.077442,-2.499354,-0.012412,-0.000000,2.499385,-15.453046,-0.892643,-0.000000,15.478806,1.471805,2743.956299,-15.453046,-0.892643,-0.000000,15.478806,1.283354,0.000433,2916.810303,-3.940515
internalMesh,2010,0.074839,-0.024199,0.000000,0.078654,-2.479524,-0.013918,0.000000,2.479563,-14.020714,-1.372144,0.000000,14.087696,2.220756,3308.299316,-14.020714,-1.372144,0.000000,14.087696,1.294265,0.000439,2911.042236,-3.705323
internalMesh,2011,0.076117,-0.024200,0.000000,0.079871,-2.458205,-0.015189,0.000000,2.458252,-12.531162,-1.562398,0.000000,12.628187,2.843431,3948.177002,-12.531162,-1.562398,0.000000,12.628187,1.304657,0.000445,2904.872314,-3.466435
internalMesh,2012,0.077399,-0.024201,0.000000,0.081094,-2.435430,-0.016395,0.000000,2.435485,-10.936227,-1.548154,0.000000,11.045263,3.244767,4679.963867,-10.936227,-1.548154,0.000000,11.045263,1.314564,0.000450,2898.018311,-3.223111
internalMesh,2013,0.078684,-0.024203,0.000000,0.082323,-2.411252,-0.017594,0.000000,2.411317,-9.265620,-1.515352,0.000000,9.388717,3.528984,4787.907227,-9.265620,-1.515352,0.000000,9.388717,1.324101,0.000454,2890.591064,-2.974745
internalMesh,2014,0.079974,-0.024204,0.000000,0.083557,-2.385725,-0.018807,0.000000,2.385799,-7.798591,-1.256187,0.000000,7.899116,3.614867,4902.907227,-7.798591,-1.256187,0.000000,7.899116,1.333366,0.000459,2882.923340,-2.720845
internalMesh,2015,0.081268,-0.024205,0.000000,0.084796,-2.358758,-0.020125,0.000000,2.358844,-6.611344,-0.946211,0.000000,6.678712,3.640920,4966.770508,-6.611344,-0.946211,0.000000,6.678712,1.342424,0.000463,2874.863770,-2.461468
internalMesh,2016,0.082565,-0.024207,0.000000,0.086040,-2.330275,-0.021479,0.000000,2.330374,-5.714781,-0.740695,0.000000,5.762582,3.676952,5019.168945,-5.714781,-0.740695,0.000000,5.762582,1.351211,0.000468,2866.458984,-2.196663
internalMesh,2017,0.083866,-0.024208,0.000000,0.087290,-2.300221,-0.022779,-0.000000,2.300334,-5.034674,-0.605773,-0.000000,5.070987,3.730643,5218.463379,-5.034674,-0.605773,-0.000000,5.070987,1.359750,0.000472,2857.763672,-1.926689
internalMesh,2018,0.085172,-0.024209,0.000000,0.088545,-2.268573,-0.024069,0.000000,2.268701,-4.541595,-0.383168,0.000000,4.557730,3.816543,5261.852539,-4.541595,-0.383168,0.000000,4.557730,1.368036,0.000477,2848.676025,-1.652151
internalMesh,2019,0.086481,-0.024211,0.000000,0.089806,-2.235327,-0.025364,0.000000,2.235471,-4.307593,-0.139218,0.000000,4.309842,3.974343,4951.307129,-4.307593,-0.139218,0.000000,4.309842,1.375942,0.000481,2839.407471,-1.373626
internalMesh,2020,0.087794,-0.024212,0.000000,0.091072,-2.200422,-0.026672,0.000000,2.200584,-4.373948,0.116508,0.000000,4.375499,3.970461,3724.723145,-4.373948,0.116508,0.000000,4.375499,1.383574,0.000484,2830.650879,-1.092199
internalMesh,2021,0.089111,-0.024213,0.000000,0.092342,-2.163838,-0.027987,0.000000,2.164019,-4.626718,0.297763,0.000000,4.636290,3.565178,3204.741699,-4.626718,0.297763,0.000000,4.636290,1.391152,0.000488,2822.433105,-0.808933
internalMesh,2022,0.090432,-0.024215,0.000000,0.093618,-2.125587,-0.029278,0.000000,2.125788,-5.021512,0.503572,0.000000,5.046698,3.089104,2123.331787,-5.021512,0.503572,0.000000,5.046698,1.398853,0.000492,2815.034668,-0.524663
internalMesh,2023,0.091758,-0.024216,0.000000,0.094899,-2.085759,-0.030684,0.000000,2.085985,-5.427061,0.804527,0.000000,5.486370,2.775931,2550.506592,-5.427061,0.804527,0.000000,5.486370,1.406753,0.000497,2807.820068,-0.240458
internalMesh,2024,0.093087,-0.024217,0.000000,0.096185,-2.044573,-0.032043,0.000000,2.044824,-5.651923,0.633796,0.000000,5.687348,2.693074,3386.625488,-5.651923,0.633796,0.000000,5.687348,1.414563,0.000502,2800.016113,0.043465
internalMesh,2025,0.094420,-0.024219,0.000000,0.097477,-2.002150,-0.033157,0.000000,2.002425,-6.121137,0.522577,0.000000,6.143403,2.602165,4355.053711,-6.121137,0.522577,0.000000,6.143403,1.422201,0.000507,2791.427490,0.327300
internalMesh,2026,0.095757,-0.024220,0.000000,0.098773,-1.958439,-0.034145,0.000000,1.958736,-6.669108,0.521369,0.000000,6.689456,2.425890,5451.998047,-6.669108,0.521369,0.000000,6.689456,1.429692,0.000512,2781.848145,0.610897
internalMesh,2027,0.097099,-0.024222,0.000000,0.100074,-1.913529,-0.035048,0.000000,1.913850,-7.131986,0.509128,0.000000,7.150136,2.271537,6335.305176,-7.131986,0.509128,0.000000,7.150136,1.437068,0.000517,2771.241943,0.894048
internalMesh,2028,0.098444,-0.024223,0.000000,0.101380,-1.867573,-0.035849,0.000000,1.867917,-7.542285,0.390731,0.000000,7.552399,2.204772,6622.000000,-7.542285,0.390731,0.000000,7.552399,1.444270,0.000522,2759.911377,1.176733
internalMesh,2029,0.099794,-0.024224,0.000000,0.102692,-1.820621,-0.036511,-0.000000,1.820987,-8.046193,0.297431,0.000000,8.051688,2.041595,6378.138184,-8.046193,0.297431,0.000000,8.051688,1.451317,0.000527,2748.270020,1.459038
internalMesh,2030,0.101147,-0.024226,0.000000,0.104008,-1.772657,-0.037091,0.000000,1.773045,-8.540322,0.223551,-0.000000,8.543247,1.856794,4733.243164,-8.540322,0.223551,-0.000000,8.543247,1.458296,0.000533,2737.191162,1.740933
internalMesh,2031,0.102505,-0.024227,0.000000,0.105329,-1.723657,-0.037647,0.000000,1.724068,-9.142739,0.210956,0.000000,9.145173,1.364560,3333.723389,-9.142739,0.210956,0.000000,9.145173,1.465359,0.000537,2727.419434,2.022012
internalMesh,2032,0.103867,-0.024228,0.000000,0.106655,-1.673537,-0.038240,0.000000,1.673974,-9.826775,0.341461,0.000000,9.832705,0.595757,611.965088,-9.826775,0.341461,0.000000,9.832705,1.472939,0.000541,2719.206787,2.302175
internalMesh,2033,0.105232,-0.024230,0.000000,0.107986,-1.622233,-0.039039,0.000000,1.622703,-10.494713,0.547716,-0.000000,10.508996,-0.365799,-679.904297,-10.494713,0.547716,-0.000000,10.508996,1.481483,0.000546,2712.610596,2.580776
internalMesh,2034,0.106602,-0.024231,0.000000,0.109322,-1.569915,-0.039928,0.000000,1.570423,-10.797405,0.428224,-0.000000,10.805894,-0.468734,-540.966980,-10.797405,0.428224,-0.000000,10.805894,1.490468,0.000551,2706.249268,2.857554
internalMesh,2035,0.107977,-0.024233,0.000000,0.110662,-1.516776,-0.040578,0.000000,1.517319,-10.973427,0.125171,-0.000000,10.974141,-0.626658,-153.947662,-10.973427,0.125171,-0.000000,10.974141,1.499766,0.000556,2699.084229,3.132959
internalMesh,2036,0.109355,-0.024234,0.000000,0.112008,-1.462866,-0.041050,0.000000,1.463442,-11.065741,-0.007538,0.000000,11.065743,-0.832148,185.783859,-11.065741,-0.007538,0.000000,11.065743,1.509504,0.000562,2690.998291,3.406666
internalMesh,2037,0.110738,-0.024235,0.000000,0.113359,-1.408297,-0.041431,0.000000,1.408907,-10.992635,-0.121303,-0.000000,10.993304,-0.666794,587.370178,-10.992635,-0.121303,-0.000000,10.993304,1.519673,0.000569,2682.055664,3.678345
internalMesh,2038,0.112124,-0.024237,0.000000,0.114714,-1.353123,-0.041755,0.000000,1.353768,-10.799407,-0.226160,-0.000000,10.801775,-0.405378,637.358032,-10.799407,-0.226160,-0.000000,10.801775,1.530179,0.000576,2672.358398,3.948027
internalMesh,2039,0.113515,-0.024238,0.000000,0.116074,-1.297426,-0.042040,-0.000000,1.298107,-10.458892,-0.306487,0.000000,10.463382,-0.378551,-1.632129,-10.458892,-0.306487,0.000000,10.463382,1.541139,0.000584,2662.326660,4.215777
internalMesh,2040,0.114910,-0.024240,0.000000,0.117439,-1.241258,-0.042296,0.000000,1.241979,-10.028400,-0.389329,0.000000,10.035955,-0.098380,-1470.401245,-10.028400,-0.389329,0.000000,10.035955,1.552728,0.000592,2652.865723,4.481709
internalMesh,2041,0.116310,-0.024241,0.000000,0.118809,-1.184541,-0.042511,0.000000,1.185303,-9.708547,-0.482322,-0.000000,9.720520,0.225173,-2098.985840,-9.708547,-0.482322,-0.000000,9.720520,1.565145,0.000600,2644.358887,4.745694
internalMesh,2042,0.117713,-0.024243,0.000000,0.120184,-1.127127,-0.042754,0.000000,1.127937,-9.461958,-0.408754,0.000000,9.470783,0.082727,-3734.846191,-9.461958,-0.408754,0.000000,9.470783,1.578962,0.000607,2636.672363,5.007918
internalMesh,2043,0.119121,-0.024244,0.000000,0.121563,-1.068882,-0.043230,0.000000,1.069756,-9.268946,-0.209576,-0.000000,9.271315,-0.231069,-4870.281738,-9.268946,-0.209576,-0.000000,9.271315,1.594901,0.000615,2630.052002,5.267897
internalMesh,2044,0.120533,-0.024245,0.000000,0.122948,-1.009754,-0.043890,-0.000000,1.010707,-8.912604,-0.236839,0.000000,8.915751,0.425441,-4706.751953,-8.912604,-0.236839,0.000000,8.915751,1.612605,0.000623,2623.335938,5.525293
internalMesh,2045,0.121950,-0.024247,0.000000,0.124337,-0.949862,-0.044451,-0.000000,0.950902,-8.309780,-0.458573,0.000000,8.322424,1.138143,-3474.145996,-8.309780,-0.458573,0.000000,8.322424,1.631972,0.000634,2614.895264,5.780720
internalMesh,2046,0.123370,-0.024248,0.000000,0.125731,-0.889268,-0.044910,-0.000000,0.890401,-7.603034,-0.557770,0.000000,7.623466,1.975940,-1679.778687,-7.603034,-0.557770,0.000000,7.623466,1.653468,0.000648,2603.758301,6.033919
internalMesh,2047,0.124795,-0.024250,0.000000,0.127130,-0.827997,-0.045368,0.000000,0.829239,-6.819924,-0.610624,-0.000000,6.847206,2.783986,-189.883972,-6.819924,-0.610624,-0.000000,6.847206,1.677390,0.000664,2589.476562,6.284451
internalMesh,2048,0.126225,-0.024251,0.000000,0.128533,-0.766031,-0.045863,0.000000,0.767403,-5.994634,-0.620398,0.000000,6.026652,4.081121,909.658203,-5.994634,-0.620398,0.000000,6.026652,1.704139,0.000683,2572.028809,6.532082
internalMesh,2049,0.127658,-0.024253,0.000000,0.129942,-0.703345,-0.046432,-0.000000,0.704876,-5.120601,-0.558486,0.000000,5.150967,5.097276,1795.322021,-5.120601,-0.558486,0.000000,5.150967,1.734371,0.000704,2551.227051,6.776509
internalMesh,2050,0.129096,-0.024254,0.000000,0.131355,-0.639853,-0.047080,0.000000,0.641583,-4.321340,-0.492431,-0.000000,4.349306,5.938082,1859.714600,-4.321340,-0.492431,-0.000000,4.349306,1.768785,0.000728,2526.373779,7.017522
internalMesh,2051,0.130539,-0.024256,0.000000,0.132773,-0.575421,-0.047800,0.000000,0.577403,-3.683105,-0.379392,0.000000,3.702594,6.092359,2086.854248,-3.683105,-0.379392,0.000000,3.702594,1.808394,0.000755,2496.328613,7.254997
internalMesh,2052,0.131985,-0.024257,0.000000,0.134196,-0.509882,-0.048704,0.000000,0.512203,-3.282272,-0.109011,-0.000000,3.284082,5.571250,2906.372070,-3.282272,-0.109011,-0.000000,3.284082,1.854275,0.000788,2459.323975,7.488196
internalMesh,2053,0.133437,-0.024259,0.000000,0.135624,-0.443072,-0.049791,0.000000,0.445861,-3.136378,0.090284,0.000000,3.137677,6.165149,3373.114746,-3.136378,0.090284,0.000000,3.137677,1.906330,0.000828,2413.418213,7.716363
internalMesh,2054,0.134892,-0.024260,0.000000,0.137056,-0.375016,-0.050809,-0.000000,0.378443,-3.042692,0.074909,0.000000,3.043614,6.513673,4646.711914,-3.042692,0.074909,0.000000,3.043614,1.963895,0.000880,2355.819336,7.939864
internalMesh,2055,0.136352,-0.024262,0.000000,0.138494,-0.305922,-0.051611,-0.000000,0.310245,-2.974452,0.030176,0.000000,2.974605,6.500617,5512.844727,-2.974452,0.030176,0.000000,2.974605,2.026628,0.000945,2284.270752,8.158552
internalMesh,2056,0.137816,-0.024263,0.000000,0.139936,-0.236053,-0.052175,0.000000,0.241751,-2.984021,0.024626,-0.000000,2.984123,6.463252,6316.540039,-2.984021,0.024626,-0.000000,2.984123,2.093438,0.001028,2197.651367,8.371903
internalMesh,2057,0.139285,-0.024265,0.000000,0.141383,-0.165731,-0.052471,0.000000,0.173839,-3.128006,0.125318,0.000000,3.130516,6.082244,6692.768555,-3.128006,0.125318,0.000000,3.130516,2.162524,0.001132,2096.288574,8.579801
internalMesh,2058,0.140758,-0.024266,0.000000,0.142835,-0.095327,-0.052466,0.000000,0.108811,-3.373015,0.240076,0.000000,3.381548,5.439551,6254.152832,-3.373015,0.240076,0.000000,3.381548,2.231558,0.001259,1982.743774,8.782191
internalMesh,2059,0.142236,-0.024268,0.000000,0.144291,-0.025298,-0.052056,0.000000,0.057878,-3.680726,0.266856,0.000000,3.690387,4.803628,5030.194824,-3.680726,0.266856,0.000000,3.690387,2.297703,0.001414,1861.348389,8.979503
internalMesh,2060,0.143718,-0.024269,0.000000,0.145753,0.043862,-0.051195,-0.000000,0.067415,-4.065030,0.319601,0.000000,4.077575,4.011087,3052.858887,-4.065030,0.319601,0.000000,4.077575,2.358192,0.001601,1738.323608,9.172202
internalMesh,2061,0.145205,-0.024271,0.000000,0.147219,0.111688,-0.049985,0.000000,0.122363,-4.505477,0.364372,0.000000,4.520187,3.327550,705.223450,-4.505477,0.364372,0.000000,4.520187,2.411070,0.001820,1620.372437,9.359933
